목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
천안기둥교회,127.10121545286064,36.81069931184798,천안시 서북구,불당2동,생활편의,종교,교회시설,16
천안김안과/신불당의원,127.10814328911772,36.81199205565952,천안시 서북구,불당2동,의료편의,의료시설,의원,277
천안김안과의원/천안역본점,127.1526365091313,36.80664385862998,천안시 동남구,원성1동,의료편의,의료시설,의원,559
천안낙농축협경제사업소,127.129614773845,36.9045399648096,천안시 서북구,성환읍,기업/단체,업종별기업,유통업,3
천안낭만극장,127.152002563257,36.80724569483,천안시 동남구,문성동,생활편의,문화생활시설,극장,3
천안농산물도매시장관리사업소,127.149946691622,36.8611006229947,천안시 서북구,부성1동,쇼핑,음식료,농수축산물점,22
천안농협경제복지종합센터,127.13928229451056,36.756320264775056,천안시 동남구,청룡동,쇼핑,음식료,농수축산물점,3
천안농협공판장,127.150085570409,36.8608506524802,천안시 서북구,부성1동,쇼핑,음식료,농수축산물점,3
천안늘사랑교회,127.129449039579,36.8056346333752,천안시 서북구,쌍용1동,생활편의,종교,교회시설,17
천안다나힐병원,127.1587577762358,36.81994607999928,천안시 동남구,신안동,의료편의,의료시설,일반병원,44
천안다문화가족지원센터,127.149475003282,36.8081344667808,천안시 동남구,문화동,기업/단체,사회시설,사회복지시설,9
천안다정의원,127.13170266316764,36.83170490344298,천안시 서북구,부성2동,의료편의,의료시설,의원,6
천안더맑은치과의원,127.15660404829714,36.81860069684397,천안시 동남구,신안동,의료편의,의료시설,의원,6
천안도서/불당점,127.10847865102,36.8101895420715,천안시 서북구,불당1동,쇼핑,문화용품,서적브랜드,6
천안도솔한방병원,127.12700643168704,36.80017062426175,천안시 서북구,쌍용1동,의료편의,의료시설,한방병원,88
천안독립야구장,127.216135984746,36.7786382447891,천안시 동남구,목천읍,여행/레저,레저/스포츠,운동장/체육관,4
천안동남식자재마트,127.156863365981,36.7936083969224,천안시 동남구,청룡동,쇼핑,슈퍼/마트,슈퍼/마트 기타,67
천안동물의료센터,127.127060415063,36.8001352490388,천안시 서북구,쌍용1동,의료편의,기타의료시설,동물병원,53
천안동의보감한의원,127.12406066438,36.8021905512765,천안시 서북구,쌍용3동,의료편의,의료시설,한의원,3
천안두정동성당,127.144252967024,36.8384642940892,천안시 서북구,부성1동,생활편의,종교,성당시설,20
천안드림안과,127.137781437308,36.8262156587628,천안시 서북구,성정2동,의료편의,의료시설,의원,27
천안드림이비인후과의원,127.15793548636952,36.81844759489668,천안시 동남구,신안동,의료편의,의료시설,의원,8
천안드림홀,127.134059445922,36.8372421508243,천안시 서북구,부성2동,생활편의,문화생활시설,공연장,8
천안똑순이아구찜,127.138365043798,36.7910252487975,천안시 동남구,일봉동,생활편의,음식점,한식,14
천안라이온스유소년스포츠클럽,127.150086307321,36.7813597589917,천안시 동남구,청룡동,여행/레저,레저/스포츠,레저/스포츠기타,8
천안라트리호텔,127.14372534849672,36.82638234193023,천안시 서북구,성정2동,여행/레저,숙박,호텔,43
천안레전드스크린야구존/두정점,127.136003778685,36.8305207104191,천안시 서북구,부성2동,여행/레저,레저/스포츠,레저/스포츠기타,3
천안로데오의류타운,127.132282141593,36.8032460350078,천안시 동남구,봉명동,쇼핑,쇼핑기타,일반상가,3
천안리턴병원,127.109700669976,36.8203828259572,천안시 서북구,불당2동,의료편의,의료시설,한방병원,152
천안마치에비뉴1차,127.120338446759,36.8377420114481,천안시 서북구,백석동,쇼핑,쇼핑기타,일반상가,193
천안마치에비뉴2차,127.1192432,36.8379107,천안시 서북구,백석동,쇼핑,쇼핑기타,일반상가,117
천안마치에비뉴3차,127.120616191462,36.8386308001449,천안시 서북구,백석동,쇼핑,쇼핑기타,일반상가,71
천안마치에비뉴4차,127.119755175635,36.8366587987599,천안시 서북구,백석동,쇼핑,쇼핑기타,일반상가,135
천안마트/불당점,127.10540645766912,36.812770793020334,천안시 서북구,불당2동,쇼핑,슈퍼/마트,슈퍼/마트 기타,64
천안메트로관광호텔,127.1479195641998,36.81057862194701,천안시 동남구,중앙동,여행/레저,숙박,호텔,32
천안명성장로교회,127.129171059461,36.8302151489856,천안시 서북구,부성2동,생활편의,종교,교회시설,43
천안모아동물병원,127.10668885516468,36.80719990247636,천안시 서북구,불당2동,의료편의,기타의료시설,동물병원,44
천안모아치과의원,127.128143686106,36.7963856849695,천안시 서북구,쌍용1동,의료편의,의료시설,의원,17
천안몽각산힐링뷰캠핑장,127.3609245686813,36.81556168232913,천안시 동남구,동면,여행/레저,레저/스포츠,캠프장,83
천안문화재단,127.141447851623,36.8180499495596,천안시 서북구,성정1동,기업/단체,각종단체,재단,24
천안물류,127.175583396302,36.8493243491058,천안시 서북구,성거읍,기업/단체,업종별기업,운수창고업,7
천안뮤직클라우드페스티벌,127.1127267596292,36.81299694727541,천안시 서북구,불당동,여행/레저,관광명소,축제,13
천안미꾸리집,127.11251218143468,36.82196289145266,천안시 서북구,백석동,생활편의,음식점,한식,10
천안밀면,127.116589210894,36.7912750903204,천안시 서북구,쌍용2동,생활편의,음식점,한식,29
천안박물관/휴관중(2025년06월개관예정),127.1630573229962,36.786442587922,천안시 동남구,청룡동,생활편의,문화생활시설,박물관/기념관,879
천안백석기계공구단지,127.117172124004,36.8311871881066,천안시 서북구,백석동,기업/단체,산업시설,산업시설기타,28
천안보훈회관,127.160307495812,36.7943305570709,천안시 동남구,청룡동,기업/단체,사회시설,회관,3
천안복지회관,127.145058501536,36.8329649290544,천안시 서북구,부성1동,기업/단체,사회시설,회관,14
천안본가,127.13805944838,36.7983021913342,천안시 동남구,일봉동,생활편의,음식점,전문음식점,17
천안봉명동성당,127.140448066946,36.8044403914477,천안시 동남구,봉명동,생활편의,종교,성당시설,26
천안봉선홍경사갈기비,127.134613965081,36.9431744519578,천안시 서북구,성환읍,여행/레저,관광명소,문화유적지,59
천안부광약국,127.159529788595,36.7942194540245,천안시 동남구,청룡동,의료편의,기타의료시설,약국,38
천안북면계곡야영장,127.27082178242443,36.83052826971323,천안시 동남구,북면,여행/레저,레저/스포츠,캠프장,4
천안북일고야구장,127.156390848448,36.8300208899047,천안시 동남구,신안동,여행/레저,레저/스포츠,운동장/체육관,3
천안불당I심리상담,127.107867573847,36.812439280691,천안시 서북구,불당2동,기업/단체,사회시설,사회복지시설,6
천안빅애플,127.136170381037,36.8358534337088,천안시 서북구,부성2동,여행/레저,레저/스포츠,레저/스포츠기타,3
천안사랑인한의원,127.129115824469,36.7960523956097,천안시 서북구,쌍용1동,의료편의,의료시설,한의원,10
천안사랑하는교회,127.124366317527,36.788636549955,천안시 동남구,신방동,생활편의,종교,교회시설,11
천안산들바람글램핑장,127.2389884,36.8350472,천안시 동남구,목천읍,여행/레저,레저/스포츠,캠프장,75
천안산림조합임산물직매장,127.1675023,36.8114698,천안시 동남구,원성1동,쇼핑,건축자재,건축자재기타,52
천안산업기자재유통단지,127.121366592663,36.787886617967,천안시 동남구,신방동,쇼핑,대형유통점,전문상가,490
천안삼거리가구단지,127.1844722373846,36.76897249419494,천안시 동남구,목천읍,쇼핑,가구,가구기타,142
천안삼거리공원,127.168917937726,36.7834707410949,천안시 동남구,청룡동,여행/레저,관광명소,공원,379
천안삼거리요양원,127.234217743598,36.7742221926997,천안시 동남구,목천읍,의료편의,기타의료시설,요양원,3
천안삼거리휴게소/서울방향 [경부선],127.17366747507975,36.7875814100041,천안시 동남구,청룡동,교통편의,교통시설,고속도로휴게소,170
천안삼거리휴게소/열린주차장,127.17276058544212,36.78938870792537,천안시 동남구,청룡동,교통편의,자동차시설,주차장,6
천안삼성안과의원,127.118894262456,36.8235769592818,천안시 서북구,백석동,의료편의,의료시설,의원,59
천안상록CC,127.28093607865792,36.74367041577705,천안시 동남구,수신면,여행/레저,레저/스포츠,골프장,1038
천안상록리조트,127.288435451231,36.7391709759498,천안시 동남구,수신면,여행/레저,레저/스포츠,종합위락시설,680
천안상사,127.126281979628,36.8786817988069,천안시 서북구,직산읍,쇼핑,음식료,주류,6
천안생활체육공원,127.16325181019016,36.779943333260704,천안시 동남구,청룡동,여행/레저,관광명소,공원,152
천안서부교회,127.134003987422,36.8272988453811,천안시 서북구,성정2동,생활편의,종교,교회시설,55
천안서부역부동산,127.14105906588,36.8106619046791,천안시 서북구,성정1동,생활편의,생활서비스,부동산,26
천안서북경찰서/청소년경찰학교,127.129810104293,36.8071622383244,천안시 서북구,쌍용1동,공공편의,교육기관,학교,3
천안서울안과의원/신부점,127.155391043822,36.818605525011,천안시 동남구,신안동,의료편의,의료시설,의원,4
천안서울안과의원/신불당점,127.109145203804,36.8160777603378,천안시 서북구,불당2동,의료편의,의료시설,의원,241
천안성거산위례성,127.2513263397846,36.87918249779141,천안시 서북구,입장면,여행/레저,관광명소,문화유적지,4
천안성결교회,127.15353012721832,36.815578082878,천안시 동남구,문성동,생활편의,종교,교회시설,104
천안성교회,127.144364223734,36.8216884390798,천안시 서북구,성정2동,생활편의,종교,교회시설,3
천안성모피부과의원,127.153752297379,36.8190499087222,천안시 동남구,신안동,의료편의,의료시설,의원,23
천안성성호수공원방문자센터,127.12842288076104,36.847564783436255,천안시 서북구,부성2동,여행/레저,관광명소,관광안내소,695
천안성은교회,127.126199349442,36.8035515192561,천안시 서북구,쌍용3동,생활편의,종교,교회시설,18
천안성환도서관,127.130947906959,36.9132056456108,천안시 서북구,성환읍,교통편의,자동차시설,주차장,3
천안세움교회,127.11586603928998,36.79462491509305,천안시 서북구,쌍용2동,생활편의,종교,교회시설,3
천안소망교회,127.141530992197,36.8380476588435,천안시 서북구,부성1동,생활편의,종교,교회시설,4
천안소방설비공사,127.163890442405,36.8014964245578,천안시 동남구,원성2동,기업/단체,업종별기업,건설업,6
천안숯불갈비,127.143503370076,36.8021906673995,천안시 동남구,일봉동,생활편의,음식점,한식,3
천안스노우의원,127.10881190771,36.815272295078,천안시 서북구,불당2동,의료편의,의료시설,의원,511
천안시 휴브릿지 주간보호센터,127.16250176671,36.7918864056668,천안시 동남구,청룡동,기업/단체,사회시설,사회복지시설,42
천안시건강가정지원센터/1센터,127.137753655327,36.8269377980808,천안시 서북구,성정2동,기업/단체,사회시설,사회시설기타,22
천안시꽃밭,127.148586034597,36.825326936421,천안시 서북구,성정2동,기업/단체,사회시설,사회복지시설,28
천안시노인종합복지관,127.129171299718,36.804218127306,천안시 서북구,쌍용1동,기업/단체,사회시설,사회복지시설,36
천안시노인종합복지관부설천안노인복지센터,127.129171299718,36.804218127306,천안시 서북구,쌍용1동,기업/단체,사회시설,사회복지시설,16
천안시농수산물도매시장,127.149974467431,36.861045073973,천안시 서북구,부성1동,쇼핑,시장,농수축산물시장,2918
천안시농수산물도매시장/과일동,127.1489483316824,36.860884345009,천안시 서북구,부성1동,쇼핑,시장,농수축산물시장,39
천안시농업기술센터,127.207414570557,36.7755552118466,천안시 동남구,목천읍,기업/단체,각종단체,센터,125
천안시누리별장애인종합복지관,127.164140614235,36.7805266051325,천안시 동남구,청룡동,기업/단체,사회시설,사회복지시설,106
천안시동남구예비군훈련장,127.174223283506,36.7548907113209,천안시 동남구,목천읍,공공편의,교육기관,군교육기관,348
천안시동서배구장,127.151030265817,36.8247436845631,천안시 서북구,두정동,여행/레저,레저/스포츠,레저/스포츠기타,6
천안시로컬푸드직매장/시청점,127.111867145642,36.820077318324,천안시 서북구,불당1동,쇼핑,음식료,농수축산물점,594
천안시립노인전문병원,127.226829036811,36.8253829569816,천안시 동남구,목천읍,의료편의,의료시설,일반병원,14
천안시마을공동체지원센터,127.149475003282,36.8081344667808,천안시 동남구,문화동,기업/단체,각종단체,사회단체,3
천안시민문화회관/성환문화회관,127.13669739616674,36.91276128674796,천안시 서북구,성환읍,기업/단체,사회시설,회관,101
천안시민체육공원,127.112700467692,36.8132169981707,천안시 서북구,불당1동,여행/레저,관광명소,공원,503
천안시민체육공원,127.167056694772,36.8156337132153,천안시 동남구,원성동,여행/레저,관광명소,공원,14
천안시배드민턴체육관,127.145225620487,36.782470713847,천안시 동남구,청룡동,쇼핑,취미/오락,스포츠·레저용품,6
천안시북부스포츠센터,127.132142369804,36.8997627500947,천안시 서북구,성환읍,여행/레저,레저/스포츠,종합스포츠센타,417
천안시서북구예비군훈련장,127.198081439748,36.843325172232,천안시 동남구,신안동,공공편의,교육기관,군교육기관,194
천안시서북구정신건강복지센터,127.13963781135492,36.819546056961485,천안시 서북구,성정2동,의료편의,의료시설,보건소/지소,10
천안시서북구치매안심센터,127.13962414760584,36.819548962527946,천안시 서북구,성정2동,의료편의,의료시설,의료시설기타,3
천안시성거도서관,127.200747603662,36.8715441769524,천안시 서북구,성거읍,생활편의,문화생활시설,도서관,99
천안시승마연합회승마장,127.228579326108,36.7776939834895,천안시 동남구,목천읍,여행/레저,레저/스포츠,승마장,6
천안시시민문화여성회관,127.136309335458,36.8274377321547,천안시 서북구,성정2동,기업/단체,사회시설,회관,295
천안시시민문화여성회관/신부분관,127.1593073700176,36.81755011384767,천안시 동남구,신안동,기업/단체,사회시설,회관,76
천안시신방체육관,127.12908814723,36.7854147248523,천안시 동남구,신방동,여행/레저,레저/스포츠,운동장/체육관,52
천안시육아종합지원센터/차암점,127.108950498347,36.846240969379,천안시 서북구,부성2동,기업/단체,사회시설,사회복지시설,50
천안시자원봉사센터,127.1204441,36.7882668,천안시 동남구,신방동,기업/단체,사회시설,사회복지시설,3
천안시장애인가족지원센터,127.13605857642,36.9114836516603,천안시 서북구,성환읍,기업/단체,사회시설,사회복지시설,3
천안시장애인복지관,127.131198577399,36.8386864126387,천안시 서북구,부성2동,기업/단체,사회시설,사회복지시설,108
천안시장애인평생교육센터,127.144725203687,36.832353885958,천안시 서북구,부성1동,기업/단체,사회시설,사회복지시설,3
천안시장애인희망일터,127.1525303365297,36.80263511496032,천안시 동남구,중앙동,기업/단체,사회시설,사회복지시설,3
천안시종합사회복지관,127.16425170847776,36.78127651993413,천안시 동남구,청룡동,기업/단체,사회시설,사회복지시설,186
천안시중앙도서관/휴관중(2024년01월개관예정),127.15330798586486,36.80899550222538,천안시 동남구,원성1동,생활편의,문화생활시설,도서관,23
천안시청소년교향악단,127.1268698,36.8074239,천안시 서북구,쌍용3동,기업/단체,각종단체,각종단체기타,4
천안시청소년수련관,127.15211709280652,36.80809000960072,천안시 동남구,문성동,여행/레저,레저/스포츠,수련장,52
천안시청소년지원센터 꿈드림,127.15760099943088,36.81839729845315,천안시 동남구,신안동,기업/단체,각종단체,센터,3
천안시태조산청소년수련관,127.190193460102,36.8214942921993,천안시 동남구,원성1동,여행/레저,레저/스포츠,수련장,347
천안시학교급식지원센터,127.138393130025,36.7572791128745,천안시 동남구,풍세면,기업/단체,업종별기업,음식료업,40
천안식당,127.203145250172,36.76939708984307,천안시 동남구,목천읍,생활편의,음식점,한식,48
천안식당,127.203220558698,36.7693336765609,천안시 동남구,목천읍,생활편의,음식점,한식,9
천안식자재마트/목천점,127.211053142832,36.7746386720018,천안시 동남구,목천읍,쇼핑,슈퍼/마트,슈퍼/마트 기타,14
천안신방도서관,127.130782541228,36.7744437690257,천안시 동남구,신방동,생활편의,문화생활시설,도서관,798
천안신방도서관/한뼘미술관,127.130949192996,36.7744437700187,천안시 동남구,신방동,생활편의,문화생활시설,미술관,6
천안신부힐스테이트아파트상가2,127.155863148046,36.8267712590414,천안시 동남구,신부동,쇼핑,쇼핑기타,일반상가,3
천안실내배드민턴장,127.16464058213488,36.77916565283883,천안시 동남구,청룡동,여행/레저,레저/스포츠,운동장/체육관,331
천안실내선상바다낚시터,127.221302212542,36.776194111269,천안시 동남구,목천읍,여행/레저,레저/스포츠,낚시,3
천안실내테니스장,127.112728205596,36.8172720893076,천안시 서북구,불당동,여행/레저,레저/스포츠,테니스,123
천안실외테니스장,127.11531127505,36.820827252946,천안시 서북구,백석동,여행/레저,레저/스포츠,테니스,57
천안쌍용가구백화점,127.1464940404328,36.87943335620871,천안시 서북구,직산읍,쇼핑,가구,가구기타,4
천안쌍용요양병원,127.125171744246,36.7948025152364,천안시 서북구,쌍용2동,의료편의,의료시설,요양병원,4
천안아산상생협력센터도서관,127.098590804922,36.7929692336563,천안시 서북구,불당1동,생활편의,문화생활시설,도서관,666
천안아산순복음교회,127.103618030426,36.8041346512225,천안시 서북구,불당2동,생활편의,종교,교회시설,21
천안아산주님의교회,127.098063058528,36.7946912554951,천안시 서북구,불당1동,생활편의,종교,교회시설,131
천안야구장,127.165668310439,36.7745828503512,천안시 동남구,청룡동,여행/레저,레저/스포츠,운동장/체육관,145
천안야식,127.16023939510012,36.8061901905663,천안시 동남구,원성2동,생활편의,음식점,배달음식점,30
천안어린이천문대,127.175889503565,36.7870537059791,천안시 동남구,구성동,여행/레저,관광명소,전망대,30
천안에서짬뽕한그릇/[중식],127.164723874101,36.7828319002273,천안시 동남구,청룡동,생활편의,음식점,중식,44
천안에어컨자재총판,127.122366505298,36.7876644271484,천안시 동남구,신방동,쇼핑,전기/가정용품,냉난방기구,4
천안엔도내과의원,127.12778538741594,36.79371907061643,천안시 동남구,신방동,의료편의,의료시설,의원,31
천안여성인력개발센터,127.13622627974328,36.79821885659383,천안시 동남구,일봉동,기업/단체,각종단체,사회단체,81
천안역무료주차장,127.144114398805,36.8051903274777,천안시 서북구,성정1동,교통편의,자동차시설,주차장,19
천안역전시장,127.149169457306,36.8100509121008,천안시 동남구,중앙동,쇼핑,시장,재래시장,26
천안역주차장,127.1476021342018,36.8095726575047,천안시 동남구,중앙동,교통편의,자동차시설,주차장,300
천안영상의학과의원,127.12646320653964,36.79484101449762,천안시 서북구,쌍용2동,의료편의,의료시설,의원,16
천안영음찬양교회,127.153502526577,36.7967191316659,천안시 동남구,청룡동,생활편의,종교,교회시설,3
천안예쁨주의쁨의원,127.156307629542,36.818494432123,천안시 동남구,신안동,의료편의,의료시설,의원,20
천안예수중심교회,127.147447474415,36.8008297357563,천안시 동남구,중앙동,생활편의,종교,교회시설,3
천안예술의전당,127.2253575937622,36.75600200228739,천안시 동남구,성남면,생활편의,문화생활시설,공연장,763
천안예술의전당/미술관,127.22582711990214,36.75615072895242,천안시 동남구,성남면,생활편의,문화생활시설,미술관,13
천안예스공인중개사사무소,127.1565236245894,36.83755593054626,천안시 서북구,부성1동,생활편의,생활서비스,부동산,4
천안옛날호두과자,127.147558499265,36.809078791584,천안시 동남구,중앙동,생활편의,음식점,제과점,55
천안옛날호두과자,127.297073379531,36.7593631629145,천안시 동남구,병천면,생활편의,음식점,제과점,12
천안옛날호두과자/남천안IC점,127.167223816838,36.7648617503203,천안시 동남구,목천읍,생활편의,음식점,제과점,7
천안옛날호두과자/목천점,127.2307531864218,36.770864021559206,천안시 동남구,목천읍,생활편의,음식점,제과점,3
천안옛날호두과자/북천안IC점,127.159778822548,36.8956522767994,천안시 서북구,직산읍,생활편의,음식점,제과점,25
천안옛날호두과자/천안IC점,127.1649528,36.8257806,천안시 동남구,신안동,생활편의,음식점,제과점,3
천안오케이내과의원,127.14575288386,36.8329649332171,천안시 서북구,부성1동,의료편의,의료시설,의원,59
천안외국인노동자지원센터,127.1401123126368,36.82821463133281,천안시 서북구,성정2동,기업/단체,각종단체,센터,27
천안요양병원,127.16399760970722,36.790841179108426,천안시 동남구,청룡동,의료편의,의료시설,요양병원,63
천안우리병원,127.155696919953,36.781026497364,천안시 동남구,청룡동,의료편의,의료시설,일반병원,606
천안우리요양병원,127.121283208722,36.7941914509306,천안시 서북구,쌍용2동,의료편의,의료시설,요양병원,13
천안원광은혜마을,127.17869399882336,36.89648532079089,천안시 서북구,직산읍,의료편의,기타의료시설,요양원,3
천안은혜교회,127.119088967407,36.7934415237476,천안시 서북구,쌍용2동,생활편의,종교,교회시설,4
천안이동타워,127.118116934351,36.782331679226,천안시 동남구,신방동,생활편의,생활서비스,생활서비스기타,3
천안일등식자재마트,127.133504028292,36.8277154613217,천안시 서북구,성정2동,쇼핑,슈퍼/마트,슈퍼/마트 기타,180
천안자동차극장,127.26236600756494,36.75669715503324,천안시 동남구,성남면,생활편의,문화생활시설,자동차극장,50
천안자매곱창/성정본점,127.137892568311,36.8229938063352,천안시 서북구,성정2동,생활편의,음식점,전문음식점,12
천안자생한방병원,127.10817646530968,36.81296950640727,천안시 서북구,불당2동,의료편의,의료시설,한방병원,657
천안장로교회,127.161168361597,36.8124951484904,천안시 동남구,원성1동,생활편의,종교,교회시설,99
천안장애인종합체육관,127.169362063253,36.8135784069262,천안시 동남구,원성1동,여행/레저,레저/스포츠,운동장/체육관,78
천안재활병원,127.134976212632,36.8175777427115,천안시 서북구,성정1동,의료편의,의료시설,의원,291
천안전자담배/성정점,127.137396224947,36.82942069711778,천안시 서북구,성정2동,쇼핑,쇼핑기타,쇼핑기타,10
천안정다운내과의원,127.159307472012,36.806551373685,천안시 동남구,원성1동,의료편의,의료시설,의원,20
천안제3공단근린체육공원,127.108533993395,36.832770288463,천안시 서북구,백석동,여행/레저,관광명소,공원,11
천안제3일반산업단지,127.118671916624,36.839102956636,천안시 서북구,부성2동,기업/단체,산업시설,지방공업단지,6
천안제일성결교회,127.11067299893,36.7993574626724,천안시 서북구,불당1동,생활편의,종교,교회시설,3
천안제일요양원,127.14569781023825,36.7814152819668,천안시 동남구,청룡동,의료편의,기타의료시설,요양원,10
천안조개창고,127.124060461814,36.8241324820449,천안시 서북구,백석동,생활편의,음식점,전문음식점,25
천안종합상사,127.127532849889,36.7724717532441,천안시 동남구,신방동,쇼핑,건축자재,페인트/유리,7
천안종합운동장,127.11514464251312,36.81874415728583,천안시 서북구,백석동,여행/레저,레저/스포츠,운동장/체육관,1549
천안종합운동장 1주차장,127.112006017751,36.8205494872758,천안시 서북구,불당1동,교통편의,자동차시설,주차장,88
천안종합운동장 2주차장,127.1110521,36.8174688,천안시 서북구,불당1동,교통편의,자동차시설,주차장,53
천안종합운동장 3주차장,127.110672843898,36.8161888678249,천안시 서북구,불당1동,교통편의,자동차시설,주차장,115
천안종합운동장/보조경기장,127.116616715871,36.8206050639709,천안시 서북구,백석동,여행/레저,레저/스포츠,운동장/체육관,260
천안종합운동장/볼링장,127.116033448303,36.8191330069263,천안시 서북구,백석동,여행/레저,레저/스포츠,볼링장,239
천안종합운동장/수영장,127.11328368225143,36.82043839651374,천안시 서북구,백석동,여행/레저,레저/스포츠,수영장,371
천안종합운동장/인라인스케이트장,127.111395003054,36.816022224556,천안시 서북구,불당1동,여행/레저,레저/스포츠,스케이트장,7
천안종합운동장임시주차장2,127.1131549245434,36.818501832565694,천안시 서북구,백석동,교통편의,자동차시설,주차장,3
천안죽전원,127.178666953179,36.795663847841,천안시 동남구,청룡동,기업/단체,사회시설,사회복지시설,67
천안중앙교회,127.148835862226,36.8414917524496,천안시 서북구,부성1동,생활편의,종교,교회시설,424
천안중앙교회,127.152308131349,36.8029406341931,천안시 동남구,중앙동,생활편의,종교,교회시설,3
천안중앙교회/교육관,127.14999674920163,36.841430342841306,천안시 서북구,부성1동,생활편의,종교,교회시설,4
천안중앙병원,127.13788946686094,36.82719995524789,천안시 서북구,성정2동,의료편의,의료시설,의원,96
천안중앙시장,127.149308409355,36.8018851815644,천안시 동남구,중앙동,쇼핑,시장,재래시장,3727
천안지하상가쇼핑몰,127.14814177555,36.8096065124064,천안시 동남구,중앙동,쇼핑,쇼핑기타,일반상가,12
천안짬뽕작전/[중식],127.128949330615,36.7789154682845,천안시 동남구,신방동,생활편의,음식점,중식,57
천안참치직판장,127.12801303208778,36.80429094358817,천안시 서북구,쌍용1동,쇼핑,음식료,농수축산물점,3
천안천성교회,127.116894505709,36.8166055238602,천안시 서북구,백석동,생활편의,종교,교회시설,47
천안청과,127.151113259578,36.8604895889305,천안시 서북구,부성1동,쇼핑,음식료,농수축산물점,12
천안청년센터/대흥이음,127.148586192336,36.808301109038,천안시 동남구,중앙동,기업/단체,각종단체,센터,3
천안청년센터/불당이음,127.1088344927906,36.81132866339084,천안시 서북구,불당1동,기업/단체,각종단체,센터,16
천안축구센터,127.14705842822072,36.82157735683516,천안시 서북구,성정2동,여행/레저,레저/스포츠,운동장/체육관,1599
천안축구센터작은도서관,127.145197485366,36.8213829235164,천안시 서북구,성정2동,생활편의,문화생활시설,도서관,9
천안축구센터풋살장,127.146363,36.8225848,천안시 서북구,성정2동,여행/레저,레저/스포츠,운동장/체육관,55
천안축산농협한우프라자/청당점,127.1429642,36.7773198,천안시 동남구,청룡동,생활편의,음식점,한식,132
천안축산물백화점,127.174499590711,36.910178477832,천안시 서북구,직산읍,쇼핑,음식료,정육점,3
천안충무병원,127.13143623916297,36.79736642155633,천안시 서북구,쌍용1동,의료편의,의료시설,종합병원,1916
천안침례교회,127.158557572786,36.8029128970288,천안시 동남구,원성2동,생활편의,종교,교회시설,19
천안커피웍스,127.23546754688792,36.78333226858132,천안시 동남구,목천읍,생활편의,카페,카페기타,4
천안케이블워터파크,127.19560939476304,36.84801906394052,천안시 동남구,신안동,여행/레저,레저/스포츠,수상해양스포츠,13
천안타운홀전망대,127.150459138869,36.80766312679637,천안시 동남구,문성동,여행/레저,관광명소,전망대,290
천안트리하우스,127.0233823,36.6652935,천안시 동남구,광덕면,여행/레저,레저/스포츠,캠프장,14
천안특수강,127.10514513105,36.862711280944,천안시 서북구,직산읍,기업/단체,업종별기업,철강 금속,3
천안튼튼정형외과의원,127.139170318424,36.8136337751682,천안시 서북구,성정1동,의료편의,의료시설,의원,4
천안퍼스트힐요양병원,127.122755024584,36.8239658266736,천안시 서북구,백석동,의료편의,의료시설,요양병원,33
천안풋살,127.16372361,36.8209664156738,천안시 동남구,신안동,여행/레저,레저/스포츠,운동장/체육관,7
천안프렌즈애견풀빌라빌리지,127.238272359597,36.835881823829,천안시 동남구,목천읍,여행/레저,숙박,펜션,17
천안프롬씨엘당구장,127.13939559345954,36.83048573049322,천안시 서북구,부성1동,여행/레저,레저/스포츠,당구장,11
천안필그림선교교회,127.178027692014,36.841825223109,천안시 동남구,신안동,생활편의,종교,교회시설,6
천안한들파크골프장,127.10572579670703,36.82788921281505,천안시 서북구,백석동,여행/레저,레저/스포츠,골프장,8
천안행복이네가구창고,127.135364686019,36.858656371144,천안시 서북구,부성1동,쇼핑,가구,가구기타,6
천안현수막,127.132809841908,36.8065234405272,천안시 동남구,봉명동,생활편의,생활서비스,인쇄,3
천안호냉면,127.160501907957,36.7959414848642,천안시 동남구,청룡동,생활편의,음식점,한식,18
천안호두유통센터,127.087453854311,36.689703211112,천안시 동남구,광덕면,기업/단체,업종별기업,음식료업,3
천안호두축제,127.053095958725,36.673482642725,천안시 동남구,광덕면,여행/레저,관광명소,축제,21
천안호두휴게소/부산방향 [경부선],127.26389371250798,36.73021054446215,천안시 동남구,수신면,교통편의,교통시설,고속도로휴게소,38
천안홍대용과학관,127.295573698698,36.7396154128815,천안시 동남구,수신면,생활편의,문화생활시설,과학관,289
천안화공약품상사/본사,127.17663563133613,36.76350622324145,천안시 동남구,목천읍,기업/단체,업종별기업,화학,3
천안화로갈비,127.161723889116,36.8101620857227,천안시 동남구,원성1동,생활편의,음식점,한식,3
천안환경,127.27727000783,36.7149236815098,천안시 동남구,수신면,기업/단체,업종별기업,업종별기업기타,11
천안흥타령관,127.165557114955,36.7847761270459,천안시 동남구,청룡동,생활편의,문화생활시설,전시장,6
천안흥타령춤축제,127.115144642257,36.818771931881,천안시 서북구,백석동,여행/레저,관광명소,축제,308
천안희망나눔푸드마켓,127.159307453991,36.8084955954431,천안시 동남구,원성1동,기업/단체,사회시설,사회복지시설,3
천안희망병원,127.30283461305328,36.76229219074571,천안시 동남구,병천면,의료편의,의료시설,의원,16
천왕봉흑돈/백석점,127.11944974112,36.82652106971,천안시 서북구,백석동,생활편의,음식점,한식,160
